link,referrer,http_status_code
https://content.cogeternal.org/text/006doctrinepentecost.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/007whymondaypentecost.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/008truthpentecost.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/009_passoverandpentecostfacts.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/010doctrinedandr.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/011truthdivorce.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/012divorceremarriage.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/013marriageseparation.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/015bibleonchange.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/016doctrinalchanges.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/017departurefromtruth.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/018christiansdeceived.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/019provetruth.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/020knowledgetruth.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/021faithdelivered.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/022denychrist.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/024prophecyshouldknow.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/026authorityexist.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/029chrchministry.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/030enforcedoctrine.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/031workofgod.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/032_truechristianfellowship.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/033persecutionmartyr.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/034_antichurchliterature.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/035tithingtoday.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/036_sacredname.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/037lifeafterdeath.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/038allgodsword.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/039_worldwidetruechurch.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/040babylonianism.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/041_seventhdaysabbath.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/043holyspirit.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/044_trinityandnatureofgod.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/045_polygamy.pdf,https://www.cogeternal.org/articles/,200
https://content.cogeternal.org/text/061sabbathtoday.pdf,https://www.cogeternal.org/articles/,200
https://www.cogeternal.org/divorce-and-remarriage/by-what-authority-do-we-exist/,https://www.cogeternal.org/divorce-and-remarriage/,200
https://www.cogeternal.org/divorce-and-remarriage/departure-from-truth-is-it-justified/,https://www.cogeternal.org/divorce-and-remarriage/,200
https://www.cogeternal.org/divorce-and-remarriage/doctinal-changes-how-they-affect-you/,https://www.cogeternal.org/divorce-and-remarriage/,200
https://www.cogeternal.org/divorce-and-remarriage/the-doctrine-of-divorce-and-remarriage/,https://www.cogeternal.org/divorce-and-remarriage/,200
https://www.cogeternal.org/divorce-and-remarriage/what-does-the-bible-teach-about-change/,https://www.cogeternal.org/divorce-and-remarriage/,200
https://content.cogeternal.org/feast_01/hd_01fot1eve_itisawar_100101jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot1eve_itisawar_100101jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot1hdam_fightingforandagainst_100201jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot1hdam_fightingforandagainst_100201jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot1hdpm_loinsgirtaboutwithtruth_100201jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot1hdpm_loinsgirtaboutwithtruth_100201jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot2_breastplateofrighteousness_100301jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot2_breastplateofrighteousness_100301jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot3_asoldiersmorale_100401jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot3_asoldiersmorale_100401jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot4_gospelofpeace_100501jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot4_gospelofpeace_100501jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot5am_shieldoffaith_100601jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot5am_shieldoffaith_100601jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot5pm_helmetofsalvation_100601jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot5pm_helmetofsalvation_100601jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot6_swordofthespirit_100701jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot6_swordofthespirit_100701jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot7_thecompletearmor_100801jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01fot7_thecompletearmor_100801jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01lgdam_gloriousvictoryawaits_100901jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_01/hd_01lgdam_gloriousvictoryawaits_100901jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://www.cogeternal.org/holy-days/spiritual-warfare-1-it-is-a-war/,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://www.cogeternal.org/holy-days/spiritual-warfare-10-the-complete-armor/,https://www.cogeternal.org/feast-of-tabernacles-2001/,ERROR:URLError
https://www.cogeternal.org/holy-days/spiritual-warfare-11-glorious-victory-awaits/,https://www.cogeternal.org/feast-of-tabernacles-2001/,ERROR:URLError
https://www.cogeternal.org/holy-days/spiritual-warfare-2-what-are-we-fighting-for-and-against/,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://www.cogeternal.org/holy-days/spiritual-warfare-3-loins-girt-about-with-truth/,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://www.cogeternal.org/holy-days/spiritual-warfare-4-the-breastplate-of-righteousness/,https://www.cogeternal.org/feast-of-tabernacles-2001/,ERROR:URLError
https://www.cogeternal.org/holy-days/spiritual-warfare-5-a-soldiers-morale/,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://www.cogeternal.org/holy-days/spiritual-warfare-6-the-gospel-of-peace/,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://www.cogeternal.org/holy-days/spiritual-warfare-7-the-shield-of-faith/,https://www.cogeternal.org/feast-of-tabernacles-2001/,ERROR:URLError
https://www.cogeternal.org/holy-days/spiritual-warfare-8-the-helmet-of-salvation/,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://www.cogeternal.org/holy-days/spiritual-warfare-9-the-sword-of-the-spirit/,https://www.cogeternal.org/feast-of-tabernacles-2001/,200
https://content.cogeternal.org/feast_02/fot02_01_1eve_pictureofmillennium092002jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_01_1eve_pictureofmillennium092002jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_02_1am_stewardshipoverview092102jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_02_1am_stewardshipoverview092102jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_03_1pm_firstthingsfirst092102jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_03_1pm_firstthingsfirst092102jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_04_2_stwrdshpinfamilies092202jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_04_2_stwrdshpinfamilies092202jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_05_3_stwrdshpinthebody092302jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_05_3_stwrdshpinthebody092302jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_06_4_whyarewehere092402jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_06_4_whyarewehere092402jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_07_5am_tithingbasics092502jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_07_5am_tithingbasics092502jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_08_5pm_tithingcontroversies092502jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_08_5pm_tithingcontroversies092502jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_09_6_personalfinance1_092602jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_09_6_personalfinance1_092602jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_10_7_personalfinance2_092702jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/fot02_10_7_personalfinance2_092702jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/lgd02_11_am_whitethronejudgment_092802jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/lgd02_11_am_whitethronejudgment_092802jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/lgd02_12_pm_ourfuture092402jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_02/lgd02_12_pm_ourfuture092402jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/a-picture-of-the-millennium/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/first-things-first/,https://www.cogeternal.org/feast-of-tabernacles-2002/,ERROR:URLError
https://www.cogeternal.org/holy-days/good-stewardship-an-overview/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/our-future-now-and-beyond/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/personal-finance-part-i/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/personal-finance-part-ii/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/stewardship-in-family-relationships/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/stewardship-in-the-body-of-christ/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/the-white-throne-judgment/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/tithing-basics/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/tithing-details-and-controversies/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://www.cogeternal.org/holy-days/why-are-we-here/,https://www.cogeternal.org/feast-of-tabernacles-2002/,200
https://content.cogeternal.org/feast_03/03fot_01_1eve_parentchild101003jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_01_1eve_parentchild101003jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_02_1am_familyplan101103jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_02_1am_familyplan101103jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_03_1pm_familyissacred101103jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_03_1pm_familyissacred101103jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_04_2_familyunderfire101203jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_04_2_familyunderfire101203jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_05_3_whatmakesachildtic101303jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_05_3_whatmakesachildtic101303jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_06_4_ourtestsarenow101403jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_06_4_ourtestsarenow101403jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_07_5am_childrearingbyexample101503jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_07_5am_childrearingbyexample101503jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_08_5pm_basicsofchildrearing1_101503jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_08_5pm_basicsofchildrearing1_101503jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_09_6_basicsofchildrearing2_101603jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_09_6_basicsofchildrearing2_101603jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_10_7_churchfamily101703jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03fot_10_7_churchfamily101703jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03lgdam_11_finalfamilymembers101803jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03lgdam_11_finalfamilymembers101803jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03lgdpm_12_kingdomamongyou101803jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_03/03lgdpm_12_kingdomamongyou101803jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/child-rearing-by-example/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/family-is-sacred/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/our-tests-are-now/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/parent-child-relationships/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/the-basics-of-child-rearing-i/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/the-basics-of-child-rearing-ii/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/the-church-family/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/the-family-under-fire/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/the-final-god-family-members/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/the-god-family-plan/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/the-kingdom-of-god-is-among-you/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://www.cogeternal.org/holy-days/what-makes-a-child-tick/,https://www.cogeternal.org/feast-of-tabernacles-2003/,200
https://content.cogeternal.org/feast_04/hd_01_04fot1eve_obstaclestoglory_092904jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_01_04fot1eve_obstaclestoglory_092904jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_02_04fot1hdam_thetruthforumula_093004jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_02_04fot1hdam_thetruthforumula_093004jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_03_04fot1hdpm_thework-growth-numbers_093004jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_03_04fot1hdpm_thework-growth-numbers_093004jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_04_04fot2_prophecy_100104jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_04_04fot2_prophecy_100104jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_05_04fot3am_recognizingself_100204jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_05_04fot3am_recognizingself_100204jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_06_04fot3pm_desireforchange_100204jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_06_04fot3pm_desireforchange_100204jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_07_04fot4_passingmanytests_100304lsw.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_07_04fot4_passingmanytests_100304lsw.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_08_04fot4_inspiringexperiences_100304jrb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_09_04fot5_caresoftheworld_100404jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_09_04fot5_caresoftheworld_100404jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_10_04fot6_weariness_100504jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_10_04fot6_weariness_100504jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_11_04fot7_lackoffaith_100604jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_11_04fot7_lackoffaith_100604jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_12_04lgdam_beyondmillennium_100704rjl.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_13_04lgdam_thefinaljudgment_100704rwl.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_13_04lgdam_thefinaljudgment_100704rwl.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_14_04lgdpm_becomeaslittlechildren_100704jwb.mp3,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_04/hd_14_04lgdpm_becomeaslittlechildren_100704jwb.mp4,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/become-as-little-children/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/cares-of-the-world/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/desire-for-change-obstacles-to-the-kingdom-of-god-6/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/insight-beyond-the-millennium/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/inspiring-experiences-in-gods-church/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/lack-of-faith/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/overcoming-obstacles-to-glory-obstacles-to-the-kingdom-of-god-1/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/passing-many-tests/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/prophecy-obstacles-to-the-kingdom-of-god-4/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/recognizing-self-obstacles-to-the-kingdom-of-god-5/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/the-final-judgment/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/the-truth-formula-obstacles-to-the-kingdom-of-god-2/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://www.cogeternal.org/holy-days/the-work-growth-numbers-obstacles-to-the-kingdom-of-god-3/,https://www.cogeternal.org/feast-of-tabernacles-2004/,ERROR:URLError
https://www.cogeternal.org/holy-days/weariness-in-well-doing/,https://www.cogeternal.org/feast-of-tabernacles-2004/,200
https://content.cogeternal.org/feast_05/05fot_01_1eve_christtheredeemer_jwb_101705.mp3,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_01_1eve_christtheredeemer_jwb_101705.mp4,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_02_1am_restorationofgov_jwb_101805.mp3,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_02_1am_restorationofgov_jwb_101805.mp4,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_03_1pm_healthintomorrowsworld1_rjl_101805.mp3,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_03_1pm_healthintomorrowsworld1_rjl_101805.mp4,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_04_1pm_godlovesandrewardsobedience_jrb_101805.mp3,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_04_1pm_godlovesandrewardsobedience_jrb_101805.mp4,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
https://content.cogeternal.org/feast_05/05fot_05_2_restorationoftheearth_jwb_101905.mp3,https://www.cogeternal.org/feast-of-tabernacles-2005/,200
